NODE,X-COORD,Y-COORD,FLOODWAVE_ARRIVAL_TIME,FLOODTIME,TIME_TO_PEAK,DEFLOOD_TIME,MAX_WSEL
28157,661660.359,960135.000,0.00,0.00,0.00,0.00,0.00
28158,661660.359,960105.000,0.00,0.00,0.00,0.00,0.00
28159,661660.359,960075.000,0.00,0.00,0.00,0.00,0.00
28160,661660.359,960045.000,0.00,0.00,0.00,0.00,0.00
28161,661660.359,960015.000,0.00,0.00,0.00,0.00,0.00
28162,661660.359,959985.000,0.00,0.00,0.00,0.00,0.00
28163,661660.359,959955.000,0.00,0.00,0.94,0.00,1419.04
28164,661660.359,959925.000,0.00,0.00,0.92,0.00,1418.99
28165,661660.359,959895.000,0.00,0.00,0.00,0.00,0.00
28166,661660.359,959865.000,0.00,0.00,0.83,0.00,1418.89
28167,661660.359,959835.000,0.00,0.00,1.14,0.00,1418.34
28168,661660.359,959805.000,0.00,0.00,0.00,0.00,0.00
28169,661660.359,959775.000,0.00,0.00,0.00,0.00,0.00
28170,661660.359,959745.000,0.00,0.00,0.00,0.00,0.00
28171,661660.359,959715.000,0.00,0.00,0.00,0.00,0.00
28172,661660.359,959685.000,0.00,0.00,0.00,0.00,0.00
28173,661660.359,959655.000,0.00,0.00,0.00,0.00,0.00
28174,661660.359,959625.000,0.00,0.00,0.00,0.00,0.00
28175,661660.359,959595.000,0.00,0.00,0.00,0.00,0.00
28176,661660.359,959565.000,0.00,0.00,0.00,0.00,0.00
28177,661660.359,959535.000,0.00,0.00,0.00,0.00,0.00
28178,661660.359,959505.000,0.00,0.00,0.00,0.00,0.00
28179,661660.359,959475.000,0.00,0.00,0.00,0.00,0.00
28180,661660.359,959445.000,0.00,0.00,0.00,0.00,0.00
28181,661660.359,959415.000,0.00,0.00,0.00,0.00,0.00
28182,661660.359,959385.000,0.00,0.00,0.00,0.00,0.00
28183,661660.359,959355.000,0.00,0.00,0.00,0.00,0.00
28184,661660.359,959325.000,0.00,0.00,0.00,0.00,0.00
28185,661660.359,959295.000,0.00,0.00,0.00,0.00,0.00
28186,661660.359,959265.000,0.00,0.00,0.00,0.00,0.00
28187,661660.359,959235.000,0.00,0.00,0.00,0.00,0.00
28188,661660.359,959205.000,0.00,0.00,0.00,0.00,0.00
28189,661660.359,959175.000,0.00,0.00,0.82,0.00,1415.25
28190,661660.359,959145.000,0.00,0.00,0.00,0.00,0.00
28191,661660.359,959115.000,0.00,0.00,0.00,0.00,0.00
28192,661660.359,959085.000,0.00,0.00,0.00,0.00,0.00
28193,661660.359,959055.000,0.00,0.00,0.00,0.00,0.00
28194,661660.359,959025.000,0.00,0.00,0.00,0.00,0.00
28195,661660.359,958995.000,0.00,0.00,0.00,0.00,0.00
28196,661660.359,958965.000,0.00,0.00,0.00,0.00,0.00
28197,661660.359,958935.000,0.00,0.00,0.00,0.00,0.00
28198,661660.359,958905.000,0.00,0.00,1.04,0.00,1413.44
28199,661660.359,958875.000,0.00,0.00,0.00,0.00,0.00
28200,661660.359,958845.000,0.00,0.00,0.00,0.00,0.00
28201,661660.359,958815.000,0.00,0.00,0.90,0.00,1413.72
28202,661660.359,958785.000,0.00,0.00,0.00,0.00,0.00
28203,661660.359,958755.000,0.00,0.00,1.14,0.00,1412.50
28204,661660.359,958725.000,0.00,0.00,1.14,0.00,1412.30
28205,661660.359,958695.000,0.00,0.00,1.11,0.00,1412.75
28206,661660.359,958665.000,0.00,0.00,0.98,0.00,1413.38
28207,661660.359,958635.000,0.00,0.00,0.00,0.00,0.00
28208,661660.359,958605.000,0.00,0.00,0.00,0.00,0.00
28209,661660.359,958575.000,0.00,0.00,0.00,0.00,0.00
28210,661660.359,958545.000,0.00,0.00,0.00,0.00,0.00
28211,661660.359,958515.000,0.00,0.00,0.00,0.00,0.00
28212,661660.359,958485.000,0.00,0.00,1.14,0.00,1411.06
28213,661660.359,958455.000,0.00,0.00,1.14,0.00,1410.95
28214,661660.359,958425.000,0.00,0.00,1.14,0.00,1410.96
28215,661660.359,958395.000,0.00,0.00,0.00,0.00,0.00
28216,661660.359,958365.000,0.00,0.00,0.00,0.00,0.00
28217,661660.359,958335.000,0.00,0.00,0.00,0.00,0.00
28218,661660.359,958305.000,0.00,0.00,0.00,0.00,0.00
28219,661660.359,958275.000,0.00,0.00,1.14,0.00,1411.73
28220,661660.359,958245.000,0.00,0.00,0.00,0.00,0.00
28221,661660.359,958215.000,0.00,0.00,0.00,0.00,0.00
28222,661660.359,958185.000,0.00,0.00,0.00,0.00,0.00
28223,661660.359,958155.000,0.00,0.00,0.00,0.00,0.00
28224,661660.359,958125.000,0.00,0.00,0.00,0.00,0.00
28225,661660.359,958095.000,0.00,0.00,0.00,0.00,0.00
28226,661660.359,958065.000,0.00,0.00,0.00,0.00,1412.32
28227,661660.359,958035.000,0.00,0.00,0.00,0.00,1402.95
28228,661660.359,958005.000,0.00,0.00,0.00,0.00,1404.20
28229,661660.359,957975.000,0.51,0.00,1.10,0.00,0.00
28230,661660.359,957945.000,0.00,0.00,0.00,0.00,0.00
28231,661660.359,957915.000,0.00,0.00,0.00,0.00,0.00
28232,661660.359,957885.000,0.00,0.00,0.00,0.00,0.00
28233,661660.359,957855.000,0.00,0.00,0.00,0.00,0.00
28234,661660.359,957825.000,0.00,0.00,0.00,0.00,0.00
28235,661660.359,957795.000,0.00,0.00,0.00,0.00,0.00
28236,661690.359,963885.000,0.00,0.00,0.00,0.00,0.00
28237,661690.359,963855.000,0.00,0.00,0.00,0.00,0.00
28238,661690.359,963825.000,0.00,0.00,0.00,0.00,0.00
28239,661690.359,963795.000,0.00,0.00,0.00,0.00,0.00
28240,661690.359,963765.000,0.00,0.00,0.00,0.00,0.00
28241,661690.359,963735.000,0.00,0.00,0.00,0.00,0.00
28242,661690.359,963705.000,0.00,0.00,0.00,0.00,0.00
28243,661690.359,963675.000,0.00,0.00,0.00,0.00,0.00
28244,661690.359,963645.000,0.00,0.00,0.00,0.00,0.00
28245,661690.359,963615.000,0.00,0.00,1.09,0.00,1431.57
28246,661690.359,963585.000,0.00,0.00,0.00,0.00,0.00
28247,661690.359,963555.000,0.00,0.00,0.00,0.00,0.00
28248,661690.359,963525.000,0.00,0.00,0.00,0.00,0.00
28249,661690.359,963495.000,0.00,0.00,0.00,0.00,0.00
28250,661690.359,963465.000,0.00,0.00,0.00,0.00,0.00
28251,661690.359,963435.000,0.00,0.00,0.00,0.00,0.00
28252,661690.359,963405.000,0.00,0.00,0.00,0.00,0.00
28253,661690.359,963375.000,0.00,0.00,0.00,0.00,0.00
28254,661690.359,963345.000,0.00,0.00,0.00,0.00,0.00
28255,661690.359,963315.000,0.00,0.00,0.00,0.00,0.00
28256,661690.359,963285.000,0.00,0.00,0.00,0.00,0.00
28257,661690.359,963255.000,0.00,0.00,0.00,0.00,0.00
28258,661690.359,963225.000,0.00,0.00,1.14,0.00,1430.49
28259,661690.359,963195.000,0.00,0.00,0.00,0.00,0.00
28260,661690.359,963165.000,0.00,0.00,0.00,0.00,0.00
28261,661690.359,963135.000,0.00,0.00,1.12,0.00,1431.56
28262,661690.359,963105.000,0.00,0.00,1.14,0.00,1430.35
28263,661690.359,963075.000,0.00,0.00,0.00,0.00,0.00
28264,661690.359,963045.000,0.00,0.00,0.00,0.00,0.00
28265,661690.359,963015.000,0.00,0.00,0.96,0.00,1429.55
28266,661690.359,962985.000,0.00,0.00,0.00,0.00,0.00
28267,661690.359,962955.000,0.00,0.00,0.00,0.00,0.00
28268,661690.359,962925.000,0.00,0.00,0.00,0.00,0.00
28269,661690.359,962895.000,0.00,0.00,0.00,0.00,0.00
28270,661690.359,962865.000,0.00,0.00,1.14,0.00,1430.30
28271,661690.359,962835.000,0.00,0.00,1.06,0.00,1430.45
28272,661690.359,962805.000,0.00,0.00,0.00,0.00,0.00
28273,661690.359,962775.000,0.00,0.00,0.00,0.00,0.00
28274,661690.359,962745.000,0.00,0.00,0.00,0.00,0.00
28275,661690.359,962715.000,0.00,0.00,0.00,0.00,0.00
28276,661690.359,962685.000,0.00,0.00,0.00,0.00,0.00
28277,661690.359,962655.000,0.00,0.00,1.05,0.00,1431.12
28278,661690.359,962625.000,0.00,0.00,0.00,0.00,0.00
28279,661690.359,962595.000,0.00,0.00,1.13,0.00,1430.74
28280,661690.359,962565.000,0.00,0.00,1.14,0.00,1430.57
28281,661690.359,962535.000,0.00,0.00,1.14,0.00,1430.47
28282,661690.359,962505.000,0.00,0.00,0.00,0.00,0.00
28283,661690.359,962475.000,0.00,0.00,0.00,0.00,0.00
28284,661690.359,962445.000,0.00,0.00,0.00,0.00,0.00
28285,661690.359,962415.000,0.00,0.00,0.00,0.00,0.00
28286,661690.359,962385.000,0.00,0.00,1.13,0.00,1429.47
28287,661690.359,962355.000,0.00,0.00,0.00,0.00,0.00
28288,661690.359,962325.000,0.00,0.00,1.13,0.00,1428.07
28289,661690.359,962295.000,0.00,0.00,1.14,0.00,1427.52
28290,661690.359,962265.000,0.00,0.00,1.14,0.00,1427.50
28291,661690.359,962235.000,0.00,0.00,0.76,0.00,1427.56
28292,661690.359,962205.000,0.00,0.00,1.12,0.00,1427.66
28293,661690.359,962175.000,0.00,0.00,0.00,0.00,0.00
28294,661690.359,962145.000,0.00,0.00,0.00,0.00,0.00
28295,661690.359,962115.000,0.00,0.00,0.00,0.00,0.00
28296,661690.359,962085.000,0.00,0.00,1.14,0.00,1428.15
28297,661690.359,962055.000,0.00,0.00,0.00,0.00,0.00
28298,661690.359,962025.000,0.00,0.00,0.00,0.00,0.00
28299,661690.359,961995.000,0.00,0.00,0.00,0.00,0.00
28300,661690.359,961965.000,0.00,0.00,0.00,0.00,0.00
28301,661690.359,961935.000,0.00,0.00,0.00,0.00,0.00
28302,661690.359,961905.000,0.00,0.00,0.00,0.00,0.00
28303,661690.359,961875.000,0.00,0.00,0.00,0.00,0.00
28304,661690.359,961845.000,0.00,0.00,0.00,0.00,0.00
28305,661690.359,961815.000,0.00,0.00,0.00,0.00,0.00
28306,661690.359,961785.000,0.00,0.00,0.00,0.00,0.00
28307,661690.359,961755.000,0.00,0.00,0.00,0.00,0.00
28308,661690.359,961725.000,0.00,0.00,0.00,0.00,0.00
28309,661690.359,961695.000,0.00,0.00,0.00,0.00,0.00
28310,661690.359,961665.000,0.00,0.00,0.00,0.00,0.00
28311,661690.359,961635.000,0.00,0.00,1.14,0.00,1424.96
28312,661690.359,961605.000,0.00,0.00,0.00,0.00,0.00
28313,661690.359,961575.000,0.00,0.00,0.00,0.00,0.00
28314,661690.359,961545.000,0.00,0.00,0.95,0.00,1426.15
28315,661690.359,961515.000,0.00,0.00,0.00,0.00,0.00
28316,661690.359,961485.000,0.00,0.00,0.00,0.00,0.00
28317,661690.359,961455.000,0.00,0.00,1.14,0.00,1425.73
28318,661690.359,961425.000,0.00,0.00,0.00,0.00,0.00
28319,661690.359,961395.000,0.00,0.00,0.00,0.00,0.00
28320,661690.359,961365.000,0.00,0.00,0.00,0.00,0.00
28321,661690.359,961335.000,0.00,0.00,0.00,0.00,0.00
28322,661690.359,961305.000,0.00,0.00,1.10,0.00,1425.30
28323,661690.359,961275.000,0.00,0.00,0.98,0.00,1425.52
28324,661690.359,961245.000,0.00,0.00,0.00,0.00,0.00
28325,661690.359,961215.000,0.00,0.00,1.14,0.00,1423.70
28326,661690.359,961185.000,0.00,0.00,0.00,0.00,0.00
28327,661690.359,961155.000,0.00,0.00,0.00,0.00,0.00
28328,661690.359,961125.000,0.00,0.00,0.00,0.00,0.00
28329,661690.359,961095.000,0.00,0.00,0.00,0.00,0.00
28330,661690.359,961065.000,0.00,0.00,0.00,0.00,0.00
28331,661690.359,961035.000,0.00,0.00,0.00,0.00,0.00
28332,661690.359,961005.000,0.00,0.00,0.00,0.00,0.00
28333,661690.359,960975.000,0.00,0.00,0.00,0.00,0.00
28334,661690.359,960945.000,0.00,0.00,0.00,0.00,0.00
28335,661690.359,960915.000,0.00,0.00,1.14,0.00,1422.60
28336,661690.359,960885.000,0.00,0.00,1.14,0.00,1422.55
28337,661690.359,960855.000,0.00,0.00,1.14,0.00,1422.41
28338,661690.359,960825.000,0.00,0.00,1.14,0.00,1422.08
28339,661690.359,960795.000,0.00,0.00,1.14,0.00,1422.19
28340,661690.359,960765.000,0.00,0.00,0.00,0.00,0.00
28341,661690.359,960735.000,0.00,0.00,0.00,0.00,0.00
28342,661690.359,960705.000,0.00,0.00,0.00,0.00,0.00
28343,661690.359,960675.000,0.00,0.00,0.00,0.00,0.00
28344,661690.359,960645.000,0.00,0.00,0.00,0.00,0.00
28345,661690.359,960615.000,0.00,0.00,0.00,0.00,0.00
28346,661690.359,960585.000,0.00,0.00,0.00,0.00,0.00
28347,661690.359,960555.000,0.00,0.00,0.00,0.00,0.00
28348,661690.359,960525.000,0.00,0.00,0.00,0.00,0.00
28349,661690.359,960495.000,0.00,0.00,0.00,0.00,0.00
28350,661690.359,960465.000,0.00,0.00,0.00,0.00,0.00
28351,661690.359,960435.000,0.00,0.00,0.00,0.00,0.00
28352,661690.359,960405.000,0.00,0.00,0.00,0.00,0.00
28353,661690.359,960375.000,0.00,0.00,0.00,0.00,0.00
28354,661690.359,960345.000,0.00,0.00,0.00,0.00,0.00
28355,661690.359,960315.000,0.00,0.00,0.00,0.00,0.00
28356,661690.359,960285.000,0.00,0.00,0.00,0.00,0.00
28357,661690.359,960255.000,0.00,0.00,0.00,0.00,0.00
28358,661690.359,960225.000,0.00,0.00,0.00,0.00,0.00
28359,661690.359,960195.000,0.00,0.00,0.00,0.00,0.00
28360,661690.359,960165.000,0.00,0.00,0.00,0.00,0.00
28361,661690.359,960135.000,0.00,0.00,0.00,0.00,0.00
28362,661690.359,960105.000,0.00,0.00,0.00,0.00,0.00
28363,661690.359,960075.000,0.00,0.00,1.10,0.00,1421.95
28364,661690.359,960045.000,0.00,0.00,1.14,0.00,1421.76
28365,661690.359,960015.000,0.00,0.00,0.00,0.00,0.00
28366,661690.359,959985.000,0.00,0.00,1.14,0.00,1418.99
28367,661690.359,959955.000,0.00,0.00,0.87,0.00,1418.89
28368,661690.359,959925.000,0.00,0.00,1.14,0.00,1418.23
28369,661690.359,959895.000,0.00,0.00,0.00,0.00,0.00
28370,661690.359,959865.000,0.00,0.00,0.91,0.00,1418.50
28371,661690.359,959835.000,0.00,0.00,0.92,0.00,1418.26
28372,661690.359,959805.000,0.00,0.00,0.00,0.00,0.00
28373,661690.359,959775.000,0.00,0.00,0.00,0.00,0.00
28374,661690.359,959745.000,0.00,0.00,0.00,0.00,0.00
28375,661690.359,959715.000,0.00,0.00,0.00,0.00,0.00
28376,661690.359,959685.000,0.00,0.00,0.00,0.00,0.00
28377,661690.359,959655.000,0.00,0.00,0.00,0.00,0.00
28378,661690.359,959625.000,0.00,0.00,0.00,0.00,0.00
28379,661690.359,959595.000,0.00,0.00,0.00,0.00,0.00
28380,661690.359,959565.000,0.00,0.00,0.00,0.00,0.00
28381,661690.359,959535.000,0.00,0.00,0.00,0.00,0.00
28382,661690.359,959505.000,0.00,0.00,0.00,0.00,0.00
28383,661690.359,959475.000,0.00,0.00,0.00,0.00,0.00
28384,661690.359,959445.000,0.00,0.00,0.00,0.00,0.00
28385,661690.359,959415.000,0.00,0.00,0.00,0.00,0.00
28386,661690.359,959385.000,0.00,0.00,0.00,0.00,0.00
28387,661690.359,959355.000,0.00,0.00,0.00,0.00,0.00
28388,661690.359,959325.000,0.00,0.00,0.00,0.00,0.00
28389,661690.359,959295.000,0.00,0.00,0.00,0.00,0.00
28390,661690.359,959265.000,0.00,0.00,0.00,0.00,0.00
28391,661690.359,959235.000,0.00,0.00,0.00,0.00,0.00
28392,661690.359,959205.000,0.00,0.00,0.00,0.00,0.00
28393,661690.359,959175.000,0.00,0.00,1.07,0.00,1414.98
28394,661690.359,959145.000,0.00,0.00,0.00,0.00,0.00
28395,661690.359,959115.000,0.00,0.00,0.00,0.00,0.00
28396,661690.359,959085.000,0.00,0.00,0.00,0.00,0.00
28397,661690.359,959055.000,0.00,0.00,1.04,0.00,1413.92
28398,661690.359,959025.000,0.00,0.00,0.00,0.00,0.00
28399,661690.359,958995.000,0.00,0.00,0.00,0.00,0.00
28400,661690.359,958965.000,0.00,0.00,0.00,0.00,0.00
28401,661690.359,958935.000,0.00,0.00,0.00,0.00,0.00
28402,661690.359,958905.000,0.00,0.00,1.14,0.00,1413.47
28403,661690.359,958875.000,0.00,0.00,0.00,0.00,0.00
28404,661690.359,958845.000,0.00,0.00,0.00,0.00,0.00
28405,661690.359,958815.000,0.00,0.00,0.91,0.00,1413.87
28406,661690.359,958785.000,0.00,0.00,1.07,0.00,1413.31
28407,661690.359,958755.000,0.00,0.00,1.14,0.00,1412.54
28408,661690.359,958725.000,0.00,0.00,1.14,0.00,1412.39
28409,661690.359,958695.000,0.00,0.00,1.00,0.00,1412.95
28410,661690.359,958665.000,0.00,0.00,1.14,0.00,1413.51
28411,661690.359,958635.000,0.00,0.00,0.00,0.00,0.00
28412,661690.359,958605.000,0.00,0.00,0.00,0.00,0.00
28413,661690.359,958575.000,0.00,0.00,0.00,0.00,0.00
28414,661690.359,958545.000,0.00,0.00,0.00,0.00,0.00
28415,661690.359,958515.000,0.00,0.00,0.00,0.00,0.00
28416,661690.359,958485.000,0.00,0.00,0.00,0.00,0.00
28417,661690.359,958455.000,0.00,0.00,0.00,0.00,0.00
28418,661690.359,958425.000,0.00,0.00,1.06,0.00,1411.93
28419,661690.359,958395.000,0.00,0.00,0.96,0.00,1411.90
28420,661690.359,958365.000,0.00,0.00,0.00,0.00,0.00
28421,661690.359,958335.000,0.00,0.00,0.00,0.00,0.00
28422,661690.359,958305.000,0.00,0.00,0.00,0.00,0.00
28423,661690.359,958275.000,0.00,0.00,0.00,0.00,0.00
28424,661690.359,958245.000,0.00,0.00,1.14,0.00,1411.81
28425,661690.359,958215.000,0.00,0.00,0.00,0.00,0.00
28426,661690.359,958185.000,0.00,0.00,0.00,0.00,0.00
28427,661690.359,958155.000,0.00,0.00,0.00,0.00,0.00
28428,661690.359,958125.000,0.00,0.00,0.00,0.00,0.00
28429,661690.359,958095.000,0.00,0.00,0.00,0.00,0.00
28430,661690.359,958065.000,0.00,0.00,0.00,0.00,0.00
28431,661690.359,958035.000,0.00,0.00,0.00,0.00,1412.47
28432,661690.359,958005.000,0.00,0.00,0.00,0.00,1400.64
28433,661690.359,957975.000,0.51,0.00,1.10,0.00,0.00
28434,661690.359,957945.000,0.00,0.00,0.00,0.00,0.00
28435,661690.359,957915.000,0.00,0.00,0.00,0.00,0.00
28436,661690.359,957885.000,0.00,0.00,0.00,0.00,0.00
28437,661690.359,957855.000,0.00,0.00,0.00,0.00,0.00
28438,661690.359,957825.000,0.00,0.00,0.00,0.00,0.00
28439,661690.359,957795.000,0.00,0.00,0.00,0.00,0.00
28440,661720.359,963885.000,0.00,0.00,0.00,0.00,0.00
28441,661720.359,963855.000,0.00,0.00,0.00,0.00,0.00
28442,661720.359,963825.000,0.00,0.00,0.00,0.00,0.00
28443,661720.359,963795.000,0.00,0.00,0.00,0.00,0.00
28444,661720.359,963765.000,0.00,0.00,0.00,0.00,0.00
28445,661720.359,963735.000,0.00,0.00,0.00,0.00,0.00
28446,661720.359,963705.000,0.00,0.00,0.00,0.00,0.00
28447,661720.359,963675.000,0.00,0.00,0.00,0.00,0.00
28448,661720.359,963645.000,0.00,0.00,0.00,0.00,0.00
28449,661720.359,963615.000,0.00,0.00,0.00,0.00,0.00
28450,661720.359,963585.000,0.00,0.00,0.00,0.00,0.00
28451,661720.359,963555.000,0.00,0.00,0.00,0.00,0.00
28452,661720.359,963525.000,0.00,0.00,0.00,0.00,0.00
28453,661720.359,963495.000,0.00,0.00,0.00,0.00,0.00
28454,661720.359,963465.000,0.00,0.00,1.14,0.00,1431.22
28455,661720.359,963435.000,0.00,0.00,1.14,0.00,1431.32
28456,661720.359,963405.000,0.00,0.00,0.00,0.00,0.00
28457,661720.359,963375.000,0.00,0.00,0.00,0.00,0.00
28458,661720.359,963345.000,0.00,0.00,0.00,0.00,0.00
28459,661720.359,963315.000,0.00,0.00,1.02,0.00,1432.01
28460,661720.359,963285.000,0.00,0.00,0.95,0.00,1432.10
28461,661720.359,963255.000,0.00,0.00,1.13,0.00,1431.83
28462,661720.359,963225.000,0.00,0.00,0.00,0.00,0.00
28463,661720.359,963195.000,0.00,0.00,0.00,0.00,0.00
28464,661720.359,963165.000,0.00,0.00,0.00,0.00,0.00
28465,661720.359,963135.000,0.00,0.00,0.00,0.00,0.00
28466,661720.359,963105.000,0.00,0.00,0.00,0.00,0.00
28467,661720.359,963075.000,0.00,0.00,0.00,0.00,0.00
28468,661720.359,963045.000,0.00,0.00,0.00,0.00,0.00
28469,661720.359,963015.000,0.00,0.00,0.00,0.00,0.00
28470,661720.359,962985.000,0.00,0.00,0.00,0.00,0.00
28471,661720.359,962955.000,0.00,0.00,0.00,0.00,0.00
28472,661720.359,962925.000,0.00,0.00,0.00,0.00,0.00
28473,661720.359,962895.000,0.00,0.00,0.00,0.00,0.00
28474,661720.359,962865.000,0.00,0.00,0.00,0.00,0.00
28475,661720.359,962835.000,0.00,0.00,0.00,0.00,0.00
28476,661720.359,962805.000,0.00,0.00,0.00,0.00,0.00
28477,661720.359,962775.000,0.00,0.00,0.00,0.00,0.00
28478,661720.359,962745.000,0.00,0.00,0.00,0.00,0.00
28479,661720.359,962715.000,0.00,0.00,0.00,0.00,0.00
28480,661720.359,962685.000,0.00,0.00,0.00,0.00,0.00
28481,661720.359,962655.000,0.00,0.00,0.00,0.00,0.00
28482,661720.359,962625.000,0.00,0.00,0.00,0.00,0.00
28483,661720.359,962595.000,0.00,0.00,0.00,0.00,0.00
28484,661720.359,962565.000,0.00,0.00,0.00,0.00,0.00
28485,661720.359,962535.000,0.00,0.00,0.00,0.00,0.00
28486,661720.359,962505.000,0.00,0.00,0.00,0.00,0.00
28487,661720.359,962475.000,0.00,0.00,0.00,0.00,0.00
28488,661720.359,962445.000,0.00,0.00,0.00,0.00,0.00
28489,661720.359,962415.000,0.00,0.00,0.00,0.00,0.00
28490,661720.359,962385.000,0.00,0.00,0.91,0.00,1429.21
28491,661720.359,962355.000,0.00,0.00,1.08,0.00,1428.35
28492,661720.359,962325.000,0.00,0.00,0.00,0.00,0.00
28493,661720.359,962295.000,0.00,0.00,1.14,0.00,1427.79
28494,661720.359,962265.000,0.00,0.00,1.03,0.00,1427.79
28495,661720.359,962235.000,0.00,0.00,0.82,0.00,1427.80
28496,661720.359,962205.000,0.00,0.00,0.00,0.00,0.00
28497,661720.359,962175.000,0.00,0.00,0.00,0.00,0.00
28498,661720.359,962145.000,0.00,0.00,0.00,0.00,0.00
28499,661720.359,962115.000,0.00,0.00,0.00,0.00,0.00
28500,661720.359,962085.000,0.00,0.00,0.00,0.00,0.00
28501,661720.359,962055.000,0.00,0.00,0.86,0.00,1428.56
28502,661720.359,962025.000,0.00,0.00,0.00,0.00,0.00
28503,661720.359,961995.000,0.00,0.00,0.00,0.00,0.00
28504,661720.359,961965.000,0.00,0.00,0.00,0.00,0.00
28505,661720.359,961935.000,0.00,0.00,0.00,0.00,0.00
28506,661720.359,961905.000,0.00,0.00,0.00,0.00,0.00
28507,661720.359,961875.000,0.00,0.00,0.00,0.00,0.00
28508,661720.359,961845.000,0.00,0.00,0.00,0.00,0.00
28509,661720.359,961815.000,0.00,0.00,0.00,0.00,0.00
28510,661720.359,961785.000,0.00,0.00,0.00,0.00,0.00
28511,661720.359,961755.000,0.00,0.00,0.00,0.00,0.00
28512,661720.359,961725.000,0.00,0.00,0.00,0.00,0.00
28513,661720.359,961695.000,0.00,0.00,0.00,0.00,0.00
28514,661720.359,961665.000,0.00,0.00,0.00,0.00,0.00
28515,661720.359,961635.000,0.00,0.00,0.00,0.00,0.00
28516,661720.359,961605.000,0.00,0.00,0.00,0.00,0.00
28517,661720.359,961575.000,0.00,0.00,0.00,0.00,0.00
28518,661720.359,961545.000,0.00,0.00,1.02,0.00,1426.32
28519,661720.359,961515.000,0.00,0.00,0.77,0.00,1426.50
28520,661720.359,961485.000,0.00,0.00,1.14,0.00,1425.70
28521,661720.359,961455.000,0.00,0.00,1.14,0.00,1425.52
28522,661720.359,961425.000,0.00,0.00,0.00,0.00,0.00
28523,661720.359,961395.000,0.00,0.00,0.00,0.00,0.00
28524,661720.359,961365.000,0.00,0.00,0.00,0.00,0.00
28525,661720.359,961335.000,0.00,0.00,1.14,0.00,1424.72
28526,661720.359,961305.000,0.00,0.00,1.12,0.00,1425.24
28527,661720.359,961275.000,0.00,0.00,0.00,0.00,0.00
28528,661720.359,961245.000,0.00,0.00,0.00,0.00,0.00
28529,661720.359,961215.000,0.00,0.00,1.14,0.00,1423.69
28530,661720.359,961185.000,0.00,0.00,0.00,0.00,0.00
28531,661720.359,961155.000,0.00,0.00,0.00,0.00,0.00
28532,661720.359,961125.000,0.00,0.00,0.00,0.00,0.00
28533,661720.359,961095.000,0.00,0.00,0.00,0.00,0.00
28534,661720.359,961065.000,0.00,0.00,0.00,0.00,0.00
28535,661720.359,961035.000,0.00,0.00,0.00,0.00,0.00
28536,661720.359,961005.000,0.00,0.00,0.98,0.00,1423.34
28537,661720.359,960975.000,0.00,0.00,1.13,0.00,1423.13
28538,661720.359,960945.000,0.00,0.00,1.13,0.00,1423.03
28539,661720.359,960915.000,0.00,0.00,1.14,0.00,1422.80
28540,661720.359,960885.000,0.00,0.00,1.10,0.00,1423.58
28541,661720.359,960855.000,0.00,0.00,1.13,0.00,1423.71
28542,661720.359,960825.000,0.00,0.00,1.12,0.00,1422.97
28543,661720.359,960795.000,0.00,0.00,1.14,0.00,1422.39
28544,661720.359,960765.000,0.00,0.00,1.13,0.00,1423.12
28545,661720.359,960735.000,0.00,0.00,1.07,0.00,1423.00
28546,661720.359,960705.000,0.00,0.00,1.14,0.00,1422.27
28547,661720.359,960675.000,0.00,0.00,0.00,0.00,0.00
28548,661720.359,960645.000,0.00,0.00,0.00,0.00,0.00
28549,661720.359,960615.000,0.00,0.00,0.00,0.00,0.00
28550,661720.359,960585.000,0.00,0.00,0.00,0.00,0.00
28551,661720.359,960555.000,0.00,0.00,0.00,0.00,0.00
28552,661720.359,960525.000,0.00,0.00,0.00,0.00,0.00
28553,661720.359,960495.000,0.00,0.00,0.00,0.00,0.00
28554,661720.359,960465.000,0.00,0.00,0.00,0.00,0.00
28555,661720.359,960435.000,0.00,0.00,0.00,0.00,0.00
28556,661720.359,960405.000,0.00,0.00,0.00,0.00,0.00
28557,661720.359,960375.000,0.00,0.00,0.00,0.00,0.00
28558,661720.359,960345.000,0.00,0.00,0.00,0.00,0.00
28559,661720.359,960315.000,0.00,0.00,0.00,0.00,0.00
28560,661720.359,960285.000,0.00,0.00,0.00,0.00,0.00
28561,661720.359,960255.000,0.00,0.00,0.00,0.00,0.00
28562,661720.359,960225.000,0.00,0.00,0.00,0.00,0.00
28563,661720.359,960195.000,0.00,0.00,0.00,0.00,0.00
28564,661720.359,960165.000,0.00,0.00,0.00,0.00,0.00
28565,661720.359,960135.000,0.00,0.00,0.00,0.00,0.00
28566,661720.359,960105.000,0.00,0.00,0.00,0.00,0.00
28567,661720.359,960075.000,0.00,0.00,1.14,0.00,1421.94
28568,661720.359,960045.000,0.00,0.00,1.14,0.00,1421.76
28569,661720.359,960015.000,0.00,0.00,0.00,0.00,0.00
28570,661720.359,959985.000,0.00,0.00,1.14,0.00,1418.81
28571,661720.359,959955.000,0.00,0.00,0.00,0.00,0.00
28572,661720.359,959925.000,0.00,0.00,1.14,0.00,1417.90
28573,661720.359,959895.000,0.00,0.00,1.14,0.00,1417.50
28574,661720.359,959865.000,0.00,0.00,0.00,0.00,0.00
